   timestamp          x          y         theta        diff_angle
1574453149.402753 -5.8106194 14.2516508 -81.8659821 0.7597656
1574453149.869698 -5.9958096 14.2540855 -82.5443954 0.6784134
1574453150.369832 -6.1950445 14.2569160 -83.1439209 0.5995255
1574453150.870000 -6.3969893 14.2613258 -83.6703339 0.5264130
1574453151.370297 -6.5978718 14.2648621 -84.2391510 0.5688171
1574453151.870486 -6.8001418 14.2737303 -84.7441483 0.5049973
1574453152.404075 -7.0099812 14.2867918 -85.0635147 0.3193665
1574453153.137642 -7.3002224 14.3035297 -85.4493561 0.3858414
1574453153.604423 -7.4797325 14.3190136 -85.6401672 0.1908112
1574453154.171367 -7.7065129 14.3326254 -85.8823547 0.2421875
1574453154.438074 -7.8077493 14.3364849 -85.9999237 0.1175690
1574453154.938243 -8.0026054 14.3528833 -86.1371765 0.1372528
1574453155.705273 -8.3088398 14.3730173 -86.3356323 0.1984558
1574453156.205414 -8.5130768 14.3880014 -86.5658569 0.2302246
1574453156.705584 -8.7144651 14.3980074 -86.7010193 0.1351624
1574453157.205874 -8.9157944 14.4110928 -86.8636780 0.1626587
1574453157.739298 -9.1337719 14.4254055 -86.9899902 0.1263123
1574453158.272886 -9.3533621 14.4386530 -87.1231384 0.1331482
1574453158.806399 -9.5732927 14.4501238 -87.2240295 0.1008911
1574453159.306590 -9.7787304 14.4624481 -87.2899094 0.0658798
1574453159.806855 -9.9877005 14.4736700 -87.3857422 0.0958328
1574453160.340278 -10.2161446 14.4843855 -87.4824142 0.0966721
1574453160.573729 -10.3152418 14.4889250 -87.4983902 0.0159760
1574453161.340763 -10.6608706 14.5100899 -87.6649094 0.1665192
1574453161.607449 -10.7751799 14.5156775 -87.7266769 0.0617676
1574453162.107609 -10.9954243 14.5264473 -87.8678055 0.1411285
1574453162.607936 -11.2180319 14.5346298 -88.0004807 0.1326752
1574453163.208085 -11.4834423 14.5486841 -88.1646271 0.1641464
1574453163.708250 -11.7051687 14.5413609 -88.6018524 0.4372253
1574453164.308483 -11.9612303 14.5036125 -89.9007797 1.2989273
1574453164.841996 -12.1711845 14.4385586 -91.6940842 1.7933044
1574453165.142091 -12.2816639 14.3914957 -92.8809509 1.1868668
1574453165.742407 -12.5155993 14.2761574 -95.6356430 2.7546921
1574453166.009118 -12.6253653 14.2161455 -96.9640503 1.3284073
1574453166.576051 -12.8546753 14.0652237 -100.2675858 3.3035355
1574453167.142856 -13.0911818 13.8825588 -104.0674286 3.7998428
1574453167.442951 -13.2151356 13.7738152 -106.1960831 2.1286545
1574453168.009920 -13.4375353 13.5615797 -110.0971375 3.9010544
1574453168.510042 -13.6124907 13.3645954 -113.5012207 3.4040833
1574453169.043601 -13.7817535 13.1524792 -117.0574265 3.5562057
1574453169.610396 -13.9360075 12.9363251 -120.5955887 3.5381622
1574453170.143947 -14.0602894 12.7307987 -123.7608566 3.1652679
1574453170.777510 -14.1892548 12.4844513 -127.3840408 3.6231842
1574453171.311071 -14.2867279 12.2751713 -130.3988342 3.0147934
1574453171.844598 -14.3703251 12.0567112 -133.4830322 3.0841980
1574453172.411529 -14.4493198 11.8161125 -136.7797089 3.2966766
1574453172.978353 -14.5208826 11.5594187 -140.1827240 3.4030151
1574453173.445229 -14.5654564 11.3453875 -142.9512177 2.7684937
1574453173.978771 -14.6053619 11.1017685 -146.0755310 3.1243134
1574453174.545573 -14.6340322 10.8451662 -149.2493439 3.1738129
1574453175.045730 -14.6461821 10.6268120 -151.9442291 2.6948853
1574453175.546014 -14.6477451 10.4103146 -154.6853180 2.7410889
1574453176.112811 -14.6370668 10.1627178 -157.7915497 3.1062317
1574453176.679737 -14.6164265 9.9224548 -160.7909393 2.9993896
1574453177.213275 -14.5887327 9.6923647 -163.5819092 2.7909698
1574453177.713430 -14.5752392 9.4687080 -165.8670197 2.2851105
1574453178.213586 -14.5754042 9.2498960 -167.5305481 1.6635284
1574453178.747124 -14.5976801 9.0258980 -168.5782928 1.0477448
1574453179.247306 -14.6320086 8.8216639 -169.0330048 0.4547119
1574453179.747436 -14.6715374 8.6119013 -169.3616943 0.3286896
1574453180.280974 -14.7067566 8.3935537 -169.7577667 0.3960724
1574453180.814523 -14.7368402 8.1771431 -170.2070007 0.4492340
1574453181.314669 -14.7534008 7.9659290 -170.8827057 0.6757050
1574453181.848201 -14.7637825 7.7398038 -171.7232056 0.8404999
1574453182.348353 -14.7714014 7.5278735 -172.4872742 0.7640686
1574453182.848504 -14.7771616 7.3190928 -173.2830200 0.7957458
1574453183.348780 -14.7792931 7.1086702 -174.1173859 0.8343658
1574453183.915579 -14.7813244 6.8729916 -174.9896240 0.8722382
1574453184.482527 -14.7855759 6.6366739 -175.6824493 0.6928253
1574453185.016039 -14.7963858 6.4156380 -176.1189423 0.4364929
1574453185.516191 -14.8102093 6.2099404 -176.3300476 0.2111053
1574453186.082986 -14.8297281 5.9816465 -176.5123138 0.1822662
1574453186.616517 -14.8495121 5.7546368 -176.6423340 0.1300201
1574453187.216714 -14.8748264 5.4994221 -176.7324677 0.0901337
1574453187.783641 -14.8966017 5.2404132 -176.7326660 0.0001984
1574453188.317154 -14.9205618 4.9953160 -176.7538910 0.0212250
1574453188.817340 -14.9418879 4.7566290 -176.7536316 0.0002594
1574453189.350835 -14.9681749 4.4898729 -176.7390137 0.0146179
1574453189.884385 -14.9942513 4.2251468 -176.7519836 0.0129700
1574453190.417902 -15.0211687 3.9595919 -176.7719421 0.0199585
1574453191.151503 -15.0582466 3.5795619 -176.7545776 0.0173645
1574453191.384813 -15.0700779 3.4628294 -176.7493286 0.0052490
1574453191.918346 -15.0975266 3.1973872 -176.6270752 0.1222534
1574453192.685327 -15.1388502 2.8199129 -176.5233765 0.1036987
1574453193.185509 -15.1666508 2.5860872 -176.3877258 0.1356506
1574453193.719003 -15.1968994 2.3334215 -176.2776489 0.1100769
1574453194.252587 -15.2316284 2.0761418 -176.0177307 0.2599182
1574453194.786064 -15.2644224 1.8106349 -175.7850037 0.2327271
1574453195.319632 -15.2966480 1.5393463 -175.6540070 0.1309967
1574453195.819739 -15.3262749 1.2754242 -175.5322571 0.1217499
1574453196.386530 -15.3602133 0.9938846 -175.5385132 0.0062561
1574453196.886825 -15.3802605 0.7496809 -175.5245667 0.0139465
1574453197.420329 -15.4046640 0.4919069 -175.6588287 0.1342621
1574453197.953735 -15.4310865 0.2432162 -175.7198334 0.0610046
1574453198.454047 -15.4549322 0.0075085 -175.8366852 0.1168518
1574453198.987424 -15.4803772 -0.2418611 -175.9342804 0.0975952
1574453199.520948 -15.5049534 -0.4992046 -175.9683685 0.0340881
1574453200.054467 -15.5339708 -0.7555575 -176.0556641 0.0872955
1574453200.321292 -15.5405512 -0.8843461 -176.0693665 0.0137024
1574453200.821458 -15.5661650 -1.1362709 -176.1702881 0.1009216
1574453201.321584 -15.5858459 -1.3769611 -176.2314148 0.0611267
1574453201.821722 -15.6069889 -1.6194906 -176.2867737 0.0553589
1574453202.321862 -15.6307325 -1.8559111 -176.4010773 0.1143036
1574453202.588691 -15.6405487 -1.9787655 -176.4156647 0.0145874
1574453203.422302 -15.6770859 -2.3731709 -176.5201721 0.1045074
1574453203.655765 -15.6847925 -2.4833748 -176.5095673 0.0106049
1574453204.155892 -15.7062845 -2.7233689 -176.4828491 0.0267181
1574453204.422643 -15.7182169 -2.8458555 -176.4912109 0.0083618
1574453204.956110 -15.7412863 -3.1088393 -176.4982147 0.0070038
1574453205.489636 -15.7661972 -3.3863742 -176.5576630 0.0594482
1574453206.023189 -15.7907629 -3.6902328 -176.6020966 0.0444336
1574453206.556687 -15.8147297 -4.0088573 -176.5988770 0.0032196
1574453207.123476 -15.8468370 -4.3510857 -176.6888733 0.0899963
1574453207.690399 -15.8753872 -4.6839871 -176.7847443 0.0958710
1574453208.257168 -15.9023886 -5.0143156 -176.8510284 0.0662842
1574453208.824075 -15.9286327 -5.3555164 -176.9537506 0.1027222
1574453209.090774 -15.9385633 -5.5167542 -176.9805298 0.0267792
1574453209.624298 -15.9663877 -5.8499041 -177.0718842 0.0913544
1574453210.191213 -15.9978085 -6.2167754 -177.1715851 0.0997009
1574453210.758022 -16.0255680 -6.5826197 -177.2786102 0.1070251
1574453211.291509 -16.0566025 -6.9292126 -177.3518066 0.0731964
1574453211.858419 -16.0810909 -7.2816820 -177.4849548 0.1331482
1574453212.358558 -16.1003895 -7.5613799 -177.5758362 0.0908813
1574453212.858692 -16.1215897 -7.8259439 -177.7487335 0.1728973
1574453213.425600 -16.1425743 -8.1095304 -177.7645264 0.0157928
1574453213.959145 -16.1501427 -8.3533115 -177.8791199 0.1145935
1574453214.459259 -16.1640873 -8.5737104 -177.9520721 0.0729523
1574453214.959419 -16.1791153 -8.8041792 -178.0151215 0.0630493
1574453215.459532 -16.1906853 -9.0300789 -178.0745392 0.0594177
1574453216.226493 -16.2146854 -9.3774519 -178.2054291 0.1308899
1574453216.493190 -16.2206573 -9.5005951 -178.2619934 0.0565643
1574453216.993449 -16.2340431 -9.7330570 -178.4898987 0.2279053
1574453217.693643 -16.2477837 -10.0810890 -178.5894928 0.0995941
1574453218.127132 -16.2603035 -10.3070478 -178.7705688 0.1810760
1574453218.560501 -16.2691174 -10.5338354 -178.7894440 0.0188751
1574453219.260815 -16.2724361 -10.8990202 -179.4443207 0.6548767
1574453219.494257 -16.2611485 -11.0225306 -179.9192657 0.4749451
1574453219.961014 -16.2086754 -11.3067217 178.5589905 1.3602753
1574453220.427902 -16.1203365 -11.6613808 176.4917603 2.0672302
1574453220.928018 -16.0045452 -12.0792789 174.0973969 2.3943634
1574453221.194711 -15.9303455 -12.2989988 172.4918365 1.6055603
1574453221.461530 -15.8593712 -12.4936247 170.7013397 1.7904968
1574453221.694845 -15.8058720 -12.6337090 169.6845398 1.0167999
1574453222.128349 -15.7081728 -12.8664646 168.1746063 1.5099335
1574453222.628469 -15.5981789 -13.0914869 166.5186920 1.6559143
1574453223.061961 -15.5098820 -13.2564030 165.2240295 1.2946625
1574453223.528834 -15.4147778 -13.4322453 163.6853027 1.5387268
1574453223.962324 -15.3181324 -13.5794735 162.0162659 1.6690369
1574453224.429078 -15.1929235 -13.7420397 160.1114502 1.9048157
1574453224.895969 -15.0588951 -13.8992386 158.0501556 2.0612946
1574453225.362697 -14.9177208 -14.0506363 155.9194031 2.1307526
1574453225.796191 -14.7821732 -14.1895199 153.9454041 1.9739990
1574453226.262933 -14.6290674 -14.3268299 151.7829437 2.1624603
1574453226.763197 -14.4622898 -14.4722080 149.4725037 2.3104401
1574453227.263322 -14.2872257 -14.6115751 147.2118988 2.2606049
1574453227.763456 -14.1029224 -14.7435513 144.9095001 2.3023987
1574453228.497054 -13.8239927 -14.9430685 141.5534668 3.3560333
1574453228.730458 -13.7335768 -14.9930563 140.5061340 1.0473328
1574453229.263972 -13.5286589 -15.1108322 138.0988922 2.4072418
1574453229.464027 -13.4488163 -15.1520281 137.1842499 0.9146423
1574453229.930797 -13.2727051 -15.2522268 135.3800354 1.8042145
1574453230.397642 -13.0982580 -15.3709536 134.0432739 1.3367615
1574453230.897773 -12.9110022 -15.4950724 132.6787415 1.3645325
1574453231.331280 -12.7379580 -15.6022482 131.4718628 1.2068787
1574453231.798005 -12.5479908 -15.7169638 130.2901001 1.1817627
1574453232.264877 -12.3542786 -15.8283968 129.1174622 1.1726379
1574453232.731623 -12.1530819 -15.9365177 127.9623184 1.1551437
1574453233.165110 -11.9511957 -16.0428295 126.7468796 1.2154388
1574453233.631980 -11.7284737 -16.1505756 125.4685669 1.2783127
1574453234.132135 -11.4842815 -16.2650185 124.0537109 1.4148560
1574453234.598856 -11.2407713 -16.3706512 122.5862045 1.4675064
1574453235.032347 -10.9927368 -16.4678631 121.1493988 1.4368057
1574453235.299165 -10.8370810 -16.5274391 120.2180786 0.9313202
1574453235.732650 -10.5734921 -16.6215878 118.6366501 1.5814285
1574453236.232779 -10.2837772 -16.7063313 117.0821686 1.5544815
1574453236.732901 -10.0370054 -16.7812634 115.6327744 1.4493942
1574453237.433080 -9.7155771 -16.8672276 113.8004227 1.8323517
1574453237.933210 -9.5069733 -16.9186440 112.5213013 1.2791214
1574453238.700150 -9.1934090 -16.9919300 110.7528687 1.7684326
1574453238.966847 -9.0775175 -17.0114346 110.1077118 0.6451569
1574453239.667174 -8.7303429 -17.0804062 108.3777542 1.7299576
1574453239.900585 -8.6297493 -17.0938091 107.8241119 0.5536423
1574453240.400729 -8.4135046 -17.1226711 106.6448746 1.1792374
1574453240.900840 -8.1799393 -17.1503925 105.4958191 1.1490555
1574453241.367581 -7.9468155 -17.1775265 104.4127731 1.0830460
1574453241.901101 -7.6695442 -17.1986809 103.0273666 1.3854065
1574453242.401238 -7.3828201 -17.2116165 101.5279007 1.4994659
1574453242.901491 -7.0836906 -17.2214165 100.0389709 1.4889297
1574453243.434995 -6.7542439 -17.2123070 98.4297180 1.6092529
1574453243.935096 -6.4607811 -17.1991253 96.8187256 1.6109924
1574453244.468631 -6.1719203 -17.1861572 95.1744232 1.6443024
1574453245.001987 -5.9017916 -17.1640797 93.6272583 1.5471649
1574453245.502235 -5.6532903 -17.1330147 92.2385559 1.3887024
1574453246.002393 -5.4067917 -17.1022873 90.8232498 1.4153061
1574453246.502512 -5.1647000 -17.0600986 89.5497971 1.2734528
1574453247.035992 -4.9119434 -17.0096893 88.0504608 1.4993362
1574453247.569499 -4.6534109 -16.9532528 86.6738358 1.3766251
1574453248.069621 -4.4151254 -16.8979244 85.2504730 1.4233627
1574453248.569754 -4.1667528 -16.8301239 84.0042953 1.2461777
1574453248.836562 -4.0274668 -16.7912426 83.2607651 0.7435303
1574453249.370064 -3.7387741 -16.7089653 81.8374710 1.4232941
1574453249.903463 -3.4307504 -16.6075592 80.2704926 1.5669785
1574453250.436953 -3.1193414 -16.4790516 78.3021851 1.9683075
1574453250.970457 -2.8255141 -16.3177814 75.7406006 2.5615845
1574453251.237272 -2.6881344 -16.2327709 74.4155502 1.3250504
1574453251.737395 -2.4275174 -16.0621891 71.7521439 2.6634064
1574453252.037470 -2.2911873 -15.9555740 69.9322739 1.8198700
1574453252.537590 -2.0611639 -15.7624493 66.8587723 3.0735016
1574453253.071115 -1.8310747 -15.5421057 63.8082466 3.0505257
1574453253.571222 -1.6531348 -15.3503771 61.1404190 2.6678276
1574453254.104719 -1.4834414 -15.1502094 58.1651192 2.9752998
1574453254.671617 -1.3296208 -14.9329491 55.2546844 2.9104347
1574453255.171725 -1.2044291 -14.7320147 52.7774544 2.4772301
1574453255.438414 -1.1441813 -14.6210480 51.4305077 1.3469467
1574453255.938554 -1.0301685 -14.4169788 48.9221344 2.5083733
1574453256.438780 -0.9225745 -14.2038031 46.2848587 2.6372757
1574453256.938906 -0.8245459 -13.9756994 43.6845512 2.6003075
1574453257.405636 -0.7389336 -13.7585163 41.1526909 2.5318604
1574453257.905881 -0.6590853 -13.5148458 38.3415604 2.8111305
1574453258.372618 -0.5917306 -13.2844448 36.0939903 2.2475700
1574453258.872761 -0.5342612 -13.0413399 33.6956253 2.3983650
1574453259.172807 -0.5057287 -12.8990097 32.2239876 1.4716377
1574453259.706319 -0.4573436 -12.6304874 29.3327694 2.8912182
1574453260.239813 -0.4216080 -12.3586769 26.5125980 2.8201714
1574453260.773342 -0.4120073 -12.0999908 23.7041473 2.8084507
1574453261.306814 -0.4011903 -11.8331881 21.1365738 2.5675735
1574453261.606911 -0.3884807 -11.6885300 19.8337135 1.3028603
1574453262.173770 -0.3832767 -11.4089432 17.3994350 2.4342785
1574453262.707171 -0.3864996 -11.1359148 14.9498425 2.4495926
1574453263.274038 -0.3923308 -10.8586359 12.6566458 2.2931967
1574453263.774149 -0.3988692 -10.6161156 11.0821533 1.5744925
1574453264.274265 -0.4080416 -10.3827991 9.5147829 1.5673704
1574453264.807780 -0.4217722 -10.1404762 8.1005068 1.4142761
1574453265.307883 -0.4412909 -9.9140882 6.6707644 1.4297423
1574453266.041430 -0.4801537 -9.5791950 4.7793303 1.8914342
1574453266.541670 -0.5096518 -9.3570557 3.5375729 1.2417574
1574453267.075040 -0.5331110 -9.1344013 2.1314542 1.4061186
1574453267.841995 -0.5503761 -8.8125715 1.1717384 0.9597158
1574453268.375468 -0.5354876 -8.5886936 1.1432469 0.0284915
1574453269.142404 -0.5137036 -8.2410421 1.2512796 0.1080327
1574453269.875939 -0.4889680 -7.9028254 1.3064364 0.0551568
1574453270.709511 -0.4637140 -7.5086532 1.4633555 0.1569191
1574453271.176251 -0.4435643 -7.2912655 1.6086154 0.1452599
1574453271.976423 -0.4164168 -6.9153733 1.8757784 0.2671630
1574453272.709963 -0.3841181 -6.5702410 2.0720580 0.1962795
1574453273.210202 -0.3615767 -6.3443298 2.1735625 0.1015046
1574453274.010385 -0.3299917 -5.9775815 2.4360673 0.2625048
1574453274.743931 -0.2971690 -5.6442237 2.5410404 0.1049731
1574453275.244039 -0.2756994 -5.4208331 2.6163683 0.0753279
1574453275.744155 -0.2567931 -5.1965613 2.6811967 0.0648284
1574453276.511082 -0.2294986 -4.8467388 2.7242026 0.0430059
1574453277.211234 -0.1998491 -4.5326757 2.5571237 0.1670790
1574453277.711371 -0.1820929 -4.3140063 2.4785643 0.0785594
1574453278.211582 -0.1633904 -4.0897884 2.4530993 0.0254650
1574453278.744954 -0.1443702 -3.8536820 2.3856077 0.0674915
1574453279.278448 -0.1270160 -3.6091547 2.3867626 0.0011549
1574453280.045390 -0.1062558 -3.2556977 2.2648208 0.1219418
1574453280.578864 -0.0956427 -3.0086889 2.2474871 0.0173337
1574453281.078974 -0.0844579 -2.7752745 2.1423559 0.1051311
1574453281.612468 -0.0770477 -2.5325367 1.9846928 0.1576631
1574453282.412669 -0.0610036 -2.1688390 1.7427135 0.2419794
1574453282.912754 -0.0521388 -1.9465771 1.5836020 0.1591115
1574453283.479631 -0.0444258 -1.6973215 1.5013436 0.0822583
1574453284.013126 -0.0330679 -1.4485421 1.3084403 0.1929033
1574453284.779927 -0.0206734 -1.0883136 1.0850800 0.2233603
1574453285.313410 -0.0152574 -0.8419860 0.9951836 0.0898964
1574453285.913664 -0.0059833 -0.5681266 0.8883542 0.1068295
1574453286.447034 0.0020097 -0.3386508 0.7378491 0.1505051
1574453289.881284 0.0508864 0.7529817 0.2636335 0.4742155
1574461626.915056 0.0000000 0.0000000 0.0000000 0.2636335
