   timestamp          x        y      theta
1572538572.022451 -0.2285067 -3.8032036 6.8292613
1572538572.722601 -0.2197443 -3.6437840 6.3903918
1572538573.389205 -0.2126180 -3.4868255 6.1251211
1572538573.855963 -0.2019324 -3.3732669 5.8285160
1572538574.355962 -0.1873252 -3.2405491 5.4278054
1572538575.089349 -0.1739759 -3.0625348 5.3782263
1572538575.989344 -0.1565132 -2.9063814 5.3384657
1572538577.122723 -0.1398313 -2.7775443 5.3148222
1572538578.256103 -0.1173441 -2.6000576 5.3863072
1572538579.156259 -0.0937998 -2.4441416 5.3857474
1572538580.056252 -0.0645708 -2.2603929 5.3492475
1572538580.989619 -0.0330004 -2.0658050 5.5048504
1572538581.889632 0.0016308 -1.8825003 5.5229182
1572538582.323004 0.0362107 -1.7145588 5.5828686
1572538582.789751 0.0573783 -1.5714030 5.7585683
1572538583.289755 0.0808336 -1.4208878 5.8278484
1572538583.756385 0.1056266 -1.2756751 5.8765612
1572538584.256511 0.1299357 -1.1123703 5.9245167
1572538584.689888 0.1536383 -0.9642102 5.9259672
1572538585.123144 0.1801628 -0.8152069 5.9368763
1572538585.589892 0.2434282 -0.6898538 5.6093302
1572538586.256530 0.1775563 -0.4918228 5.6823416
1572538586.723274 0.2029374 -0.3373393 5.1160679
1572538587.156652 0.2036381 -0.2007060 4.8045864
1572538587.623281 0.1893940 -0.0349443 4.4604549
1572538588.090035 0.2100237 0.1272167 3.9663541
1572538588.523412 0.2123632 0.2450474 3.7415273
1572538588.990058 0.2085069 0.3563797 3.5740912
1572538589.656825 0.2220020 0.5009791 3.1987259
1572538590.356791 0.2262091 0.6419368 2.9000170
1572538591.023569 0.2322657 0.7734015 2.6381016
1573000753.080005 0.0000000 0.0000000 0.0000000
1572538591.690176 0.2369314 0.9083043 2.4322789
1572538592.356950 0.2434709 1.0444325 2.1960020
1572538593.256935 0.2523877 1.2295346 1.9820955
1572538594.156938 0.2607576 1.4020743 1.8055359
1572538595.057083 0.2742129 1.5872506 1.4619260
1572538598.457229 0.3078058 2.1979747 0.8000472
