   timestamp          x        y      theta
1573077071.684785 -2.0419397 21.3049831 -33.8859940
1573077071.918048 -2.1563234 21.3709469 -35.0144958
1573077072.384432 -2.3840752 21.5029316 -37.4893456
1573077072.817600 -2.6018772 21.6170692 -39.7472038
1573077073.284122 -2.8440542 21.7294369 -42.1305504
1573077073.550622 -2.9745121 21.7846680 -43.5184479
1573077073.983803 -3.1966085 21.8723736 -45.7545280
1573077074.416998 -3.4253111 21.9507523 -48.0646744
1573077074.883432 -3.6725597 22.0262489 -50.5424194
1573077075.316623 -3.9050179 22.0862923 -52.7804031
1573077075.783160 -4.1645126 22.1437035 -55.3219376
1573077076.216249 -4.4170218 22.1827145 -57.7083435
1573077076.616214 -4.6492033 22.2143307 -59.9358673
1573077077.049299 -4.8954782 22.2316418 -62.2165337
1573077077.282591 -5.0227380 22.2435551 -63.4847450
1573077077.715810 -5.2601895 22.2560005 -65.6347656
1573077078.115690 -5.4798565 22.2630405 -67.5093765
1573077078.515551 -5.6817207 22.2804012 -69.1730728
1573077078.915400 -5.8836250 22.3021851 -70.5162354
1573077079.315434 -6.0894423 22.3141918 -71.7825851
1573077079.748508 -6.3105998 22.3285732 -73.1265945
1573077080.115153 -6.5027585 22.3354244 -74.3297958
1573077080.315114 -6.6051211 22.3359528 -74.9704742
1573077080.714964 -6.8126564 22.3415337 -76.2781906
1573077081.114877 -7.0145383 22.3428726 -77.4157639
1573077081.514730 -7.2178183 22.3507366 -78.4467926
1573077081.914747 -7.4111156 22.3499184 -79.3851395
1573077082.314640 -7.6091433 22.3515453 -80.3683395
1573077082.714532 -7.8099785 22.3498306 -81.2987823
1573077083.114453 -8.0128345 22.3467503 -82.2739105
1573077083.514328 -8.2233238 22.3474712 -83.0658417
1573077083.914241 -8.4308319 22.3458214 -83.8486099
1573077084.314255 -8.6455669 22.3333626 -84.7981110
1573077084.714175 -8.8599253 22.3190136 -85.9288864
1573077084.947359 -8.9852324 22.3049698 -86.4468460
1573077085.347399 -9.1985798 22.2799244 -87.4308395
1573077085.780547 -9.4303160 22.2452965 -88.5286026
1573077086.147249 -9.6254616 22.2178707 -89.4394836
1573077086.380569 -9.7492237 22.2059822 -89.9366608
1573077086.780473 -9.9591684 22.1959915 -90.3302383
1573077087.213752 -10.1870680 22.1870975 -90.6416550
1573077087.613673 -10.3997421 22.1797752 -90.8937225
1573077087.846876 -10.5194063 22.1774883 -90.9349060
1573077088.246926 -10.7273836 22.1695099 -91.1048660
1573077088.446888 -10.8325663 22.1647110 -91.1832657
1573077088.846817 -11.0429249 22.1558075 -91.3095551
1573077089.046783 -11.1507349 22.1522255 -91.3599625
1573077089.446709 -11.3622189 22.1413174 -91.4923248
1573077089.646675 -11.4708672 22.1376343 -91.5776215
1573077089.846642 -11.5774040 22.1325264 -91.6165695
1573077090.079976 -11.7046919 22.1259480 -91.6911774
1573077090.313329 -11.8310356 22.1185741 -91.7667618
1573077090.713253 -12.0503483 22.1080627 -91.9334259
1573077090.913237 -12.1658878 22.1027050 -91.9515762
1573077091.346526 -12.4066172 22.0846004 -92.0966110
1573077091.546492 -12.5203867 22.0806408 -92.1428909
1573077091.746461 -12.6351147 22.0733509 -92.2197647
1573077092.146425 -12.8592167 22.0613937 -92.3105164
1573077092.379739 -12.9955406 22.0525627 -92.3560791
1573077092.579713 -13.1104412 22.0475445 -92.4516678
1573077093.013023 -13.3553848 22.0227280 -92.7294922
1573077093.212996 -13.4711781 22.0019131 -93.1042252
1573077093.646309 -13.7107582 21.9393101 -94.2633209
1573077093.846284 -13.8202467 21.8961964 -94.9977875
1573077094.079525 -13.9404802 21.8452511 -96.0183411
1573077094.279623 -14.0434990 21.7926025 -97.0875320
1573077094.679547 -14.2574148 21.6751919 -99.3472290
1573077094.912776 -14.3856030 21.5987968 -100.7827835
1573077095.112872 -14.4977894 21.5271015 -101.9946899
1573077095.512818 -14.7254906 21.3787231 -104.5180817
1573077095.712795 -14.8357935 21.3008385 -105.7789536
1573077096.146142 -15.0769892 21.1095047 -108.6988525
1573077096.346116 -15.1947842 21.0101166 -110.1293793
1573077096.579350 -15.3309832 20.8910885 -111.7281799
1573077096.779297 -15.4435787 20.7803650 -113.2403717
1573077097.012650 -15.5804310 20.6458244 -114.9719620
1573077097.212619 -15.7011738 20.5171776 -116.5711899
1573077097.412619 -15.8286972 20.3723965 -118.4597397
1573077097.645945 -15.9760666 20.2011147 -120.6748352
1573077097.879297 -16.1227169 20.0185013 -122.8959351
1573077098.112650 -16.2652035 19.8147125 -125.1225815
1573077098.345870 -16.4060631 19.5941238 -127.4406738
1573077098.545977 -16.5269661 19.3859196 -129.5110779
1573077098.745955 -16.6395893 19.1782188 -131.5370483
1573077098.979182 -16.7615318 18.9355965 -134.0722961
1573077099.179160 -16.8635674 18.7105846 -136.2912598
1573077099.412534 -16.9744549 18.4441032 -138.8636322
1573077099.612494 -17.0634422 18.1975651 -141.1621246
1573077099.812472 -17.1452084 17.9540577 -143.5329437
1573077100.012455 -17.2158127 17.6956234 -145.9366913
1573077100.212450 -17.2786884 17.4329891 -148.3337097
1573077100.412543 -17.3239117 17.2027168 -150.4067841
1573077100.612522 -17.3538513 17.0194817 -152.2213287
1573077100.812504 -17.3712730 16.8843479 -153.5336304
1573077101.212475 -17.3885555 16.7336044 -155.0077209
1573077101.812416 -17.4037476 16.5824051 -156.3715820
1573077102.212405 -17.4110565 16.4589787 -157.5338440
1573077102.645720 -17.4147434 16.2718887 -159.2685242
1573077102.845703 -17.4159393 16.1760464 -160.1441650
1573077103.279044 -17.4128742 15.9422150 -162.3054352
1573077103.679010 -17.4020271 15.7099781 -164.4327545
1573077103.912379 -17.3870106 15.5621176 -165.7375488
1573077104.345749 -17.3565216 15.2944202 -168.2187805
1573077104.578943 -17.3412266 15.1464291 -169.3854675
1573077104.979061 -17.3322754 14.8891735 -170.9790192
1573077105.179058 -17.3281345 14.7617025 -171.7271271
1573077105.412254 -17.3248253 14.6100836 -172.3675537
1573077105.845600 -17.3224106 14.3232212 -173.5332336
1573077106.078959 -17.3244076 14.1663971 -174.0498962
1573077106.278944 -17.3255234 14.0265179 -174.4700165
1573077106.812282 -17.3450317 13.6562309 -175.1735992
1573077107.012292 -17.3527718 13.5009604 -175.4005432
1573077107.412243 -17.3716164 13.1889515 -175.6607513
1573077107.812216 -17.3837967 12.8874550 -176.0894775
1573077108.045577 -17.3846531 12.7194729 -176.3498688
1573077108.445554 -17.3735466 12.4248791 -177.1762085
1573077108.645540 -17.3687439 12.2760839 -177.5057220
1573077108.878901 -17.3593121 12.1111860 -177.9930420
1573077109.078894 -17.3524017 11.9659634 -178.3215027
1573077109.312252 -17.3428116 11.8010302 -178.7893219
1573077109.545613 -17.3287125 11.6389341 -179.2461853
1573077109.778850 -17.3140259 11.4711370 -179.6711884
1573077110.245569 -17.2831039 11.1341038 179.4736176
1573077110.678946 -17.2540550 10.8333778 178.7792816
1573077110.878911 -17.2398338 10.6943827 178.5125732
1573077111.112272 -17.2245083 10.5341358 178.1742706
1573077111.578871 -17.1895199 10.2150784 177.5922394
1573077112.012227 -17.1597309 9.9181385 177.0279541
1573077112.212217 -17.1467724 9.7823944 176.8111267
1573077112.645570 -17.1191311 9.4780550 176.4042358
1573077112.912182 -17.1009388 9.2785273 176.2065887
1573077113.112177 -17.0835037 9.1128483 176.0227661
1573077113.378906 -17.0576077 8.8834181 175.7675476
1573077113.612273 -17.0373974 8.6647625 175.6092224
1573077113.812279 -17.0203590 8.4691696 175.4835510
1573077114.045504 -17.0003757 8.2336416 175.3791199
1573077114.312238 -16.9841347 7.9594803 175.5670929
1573077114.512228 -16.9759159 7.7359433 175.6723633
1573077114.745589 -16.9636211 7.4763918 175.7521057
1573077114.978853 -16.9472885 7.2045727 175.9947968
1573077115.212198 -16.9356041 6.9240484 176.1214905
1573077115.412244 -16.9241428 6.6685724 176.2841339
1573077115.678926 -16.9175034 6.3293443 176.4644775
1573077115.878912 -16.9109440 6.0536990 176.5117645
1573077116.112278 -16.9058628 5.7279482 176.8250122
1573077116.312273 -16.9079094 5.4438076 176.9896851
1573077116.512262 -16.9111023 5.1641097 177.2043610
1573077116.778877 -16.9086514 4.7937183 177.6107635
1573077116.978867 -16.9075928 4.4772329 177.9087067
1573077117.212234 -16.9133873 4.1484604 178.1803741
1573077117.445600 -16.9131737 3.7996840 178.4724121
1573077117.712214 -16.9172859 3.4174798 178.7684326
1573077117.912210 -16.9237690 3.1220894 178.9985504
1573077118.178946 -16.9335804 2.7853298 179.2747803
1573077118.378937 -16.9476643 2.5285392 179.5456238
1573077118.612302 -16.9554539 2.2521918 179.7690735
1573077118.878921 -16.9560070 1.9554725 179.8863220
1573077119.078908 -16.9595890 1.7270930 179.9193115
1573077119.312278 -16.9518547 1.4642308 179.7887115
1573077119.512300 -16.9442120 1.2377154 179.5871887
1573077119.745638 -16.9294662 0.9765199 179.2370453
1573077119.978878 -16.9181252 0.7209502 178.8603821
1573077120.212240 -16.9029293 0.4666841 178.4629517
1573077120.645627 -16.8676758 -0.0049891 177.8312836
1573077120.912219 -16.8458519 -0.2842418 177.5221252
1573077121.112334 -16.8293610 -0.4975279 177.3361511
1573077121.345575 -16.8187656 -0.7381777 177.1318665
1573077121.578949 -16.8030396 -0.9793800 177.0866241
1573077121.778937 -16.7961731 -1.1856546 177.1111450
1573077122.045676 -16.7795258 -1.4502561 177.0240021
1573077122.278922 -16.7702637 -1.6866312 176.9982910
1573077122.512285 -16.7637787 -1.9173560 177.0814514
1573077122.712278 -16.7542515 -2.1048844 177.1186066
1573077122.979046 -16.7488270 -2.3455002 177.2344513
1573077123.179038 -16.7497826 -2.5270476 177.3340454
1573077123.412256 -16.7479935 -2.7271585 177.3524933
1573077123.645623 -16.7532692 -2.9252334 177.4682159
1573077123.878989 -16.7440510 -3.1232224 177.4857330
1573077124.112360 -16.7448959 -3.3161008 177.6051788
1573077124.312355 -16.7509785 -3.4760151 177.7740631
1573077124.578969 -16.7502193 -3.6810338 178.0003815
1573077125.012341 -16.7502708 -4.0068812 178.2195129
1573077125.245703 -16.7522774 -4.1673403 178.4194946
1573077125.679060 -16.7595959 -4.4520211 178.5553131
1573077126.112297 -16.7667294 -4.7244911 178.8441467
1573077126.545655 -16.7627792 -4.9899964 178.9295197
1573077126.779048 -16.7689285 -5.1329889 178.9754181
1573077127.212388 -16.7777195 -5.3934388 179.2215271
1573077127.445780 -16.7828083 -5.5179801 179.4009857
1573077127.912369 -16.7884521 -5.7467647 179.5014496
1573077128.145740 -16.7822418 -5.8513145 179.3626709
1573077128.579103 -16.7641945 -6.0430717 178.8458557
1573077128.979088 -16.7296238 -6.2348809 178.1364288
1573077129.479074 -16.6751328 -6.4555688 176.9089966
1573077129.712460 -16.6371098 -6.5590696 176.1602783
1573077130.145810 -16.5528641 -6.7421741 174.5622864
1573077130.379053 -16.4976482 -6.8540435 173.5274048
1573077130.812420 -16.3796101 -7.0547347 171.1245575
1573077131.079159 -16.3000145 -7.1766634 169.5787811
1573077131.312531 -16.2236271 -7.2788396 168.1245728
1573077131.545776 -16.1651611 -7.3739681 166.5894318
1573077131.779163 -16.0941639 -7.4691787 165.2500305
1573077131.979133 -16.0360966 -7.5455942 164.2960510
1573077132.212502 -15.9597025 -7.6358614 163.1221619
1573077132.479125 -15.8628492 -7.7420845 161.6602783
1573077132.712507 -15.7745390 -7.8335481 160.3466797
1573077132.945867 -15.6806641 -7.9258919 158.9844513
1573077133.179229 -15.5828276 -8.0191517 157.6255493
1573077133.412475 -15.4826832 -8.1107044 156.2236328
1573077133.645867 -15.3926296 -8.1954412 154.7752380
1573077133.879213 -15.2970610 -8.2753258 153.4508972
1573077134.112582 -15.2064829 -8.3538065 152.1324768
1573077134.345850 -15.1182747 -8.4311543 150.8148499
1573077134.612576 -15.0070782 -8.5127058 149.4397736
1573077134.845938 -14.9031935 -8.5767450 148.2702484
1573077135.079188 -14.7977581 -8.6459818 146.9748077
1573077135.345967 -14.6739502 -8.7270327 145.4611969
1573077135.812544 -14.4477968 -8.8592281 142.8384247
1573077136.279325 -14.2205563 -8.9927273 140.3260040
1573077136.545902 -14.0928898 -9.0599461 138.8745575
1573077137.012639 -13.8620844 -9.1879091 136.8136597
1573077137.312634 -13.7187548 -9.2661343 135.4838409
1573077137.779250 -13.4916945 -9.3848553 133.5958862
1573077138.245986 -13.2643633 -9.5127945 132.0558929
1573077138.779351 -13.0201292 -9.6670074 130.6892700
1573077139.012747 -12.9111795 -9.7284966 130.1653900
1573077139.512728 -12.6865673 -9.8619108 128.9664307
1573077139.745955 -12.5828133 -9.9218130 128.4808044
1573077140.212698 -12.3754377 -10.0483923 127.5800781
1573077140.479318 -12.2540665 -10.1218719 127.1484985
1573077140.946057 -12.0484276 -10.2528133 126.5150528
1573077141.479419 -11.8039684 -10.4028177 126.0342789
1573077141.712814 -11.6985388 -10.4668322 125.6961060
1573077141.979411 -11.5885000 -10.5360012 125.3978653
1573077142.446154 -11.3882360 -10.6599827 124.8918762
1573077142.679399 -11.2854109 -10.7227001 124.6344986
1573077142.912769 -11.1913204 -10.7806778 124.5002670
1573077143.179409 -11.0809422 -10.8455105 124.2216949
1573077143.412760 -10.9864874 -10.8979263 124.0018005
1573077143.912774 -10.7835217 -11.0111170 123.4397659
1573077144.146140 -10.6886730 -11.0656233 123.2056961
1573077144.379486 -10.5924778 -11.1221876 122.8927689
1573077144.612882 -10.4827366 -11.1719189 122.5719070
1573077144.879478 -10.3645535 -11.2352333 122.2356949
1573077145.112869 -10.2524281 -11.2909403 121.8260345
1573077145.346217 -10.1453857 -11.3473492 121.5786057
1573077145.846208 -9.9177170 -11.4747782 121.0403671
1573077146.112829 -9.7881241 -11.5399780 120.8095169
1573077146.346204 -9.6856289 -11.6016464 120.4656296
1573077146.579570 -9.5796804 -11.6595373 120.2502670
1573077146.812941 -9.4789543 -11.7141523 120.1131058
1573077147.046184 -9.3770065 -11.7675419 119.9537964
1573077147.246186 -9.2945004 -11.8160915 119.7659988
1573077147.512928 -9.1873903 -11.8700819 119.6656342
1573077147.746299 -9.0955782 -11.9216480 119.5266647
1573077148.246289 -8.8892517 -12.0280104 119.2677460
1573077148.479536 -8.7963943 -12.0849304 119.0613098
1573077148.712907 -8.6984024 -12.1355515 119.0116730
1573077148.979651 -8.5880585 -12.1933060 118.8311005
1573077149.446265 -8.3812685 -12.3123589 118.6041260
1573077149.679662 -8.2772045 -12.3659382 118.5149460
1573077149.913033 -8.1703510 -12.4176855 118.4445724
1573077150.179683 -8.0505581 -12.4874249 118.3393097
1573077150.413000 -7.9391003 -12.5442667 118.2611923
1573077150.679624 -7.8128710 -12.6083355 118.0813828
1573077150.979614 -7.6795807 -12.6723118 117.8458939
1573077151.246361 -7.5553241 -12.7246342 117.3775558
1573077151.479733 -7.4546213 -12.7590723 116.9469681
1573077151.746366 -7.3417583 -12.8022566 116.2622757
1573077152.012969 -7.2236600 -12.8441677 115.6319580
1573077152.246344 -7.1322870 -12.8751478 115.1532745
1573077152.513095 -7.0825553 -12.8936663 114.4686661
1573077152.779749 -6.8354931 -13.0467701 113.4288025
1573077153.013117 -6.7433414 -13.0916634 112.8112869
1573077153.246448 -6.6428204 -13.1218939 112.1787643
1573077153.479695 -6.5284042 -13.1554022 111.5182343
1573077153.746443 -6.3994055 -13.1859131 110.8010559
1573077153.979812 -6.2998099 -13.2301750 110.1306000
1573077154.279809 -6.1525559 -13.2546015 109.4304428
1573077154.513077 -6.0438442 -13.2787895 108.8331146
1573077154.746422 -5.9351592 -13.2939205 108.1783905
1573077155.013193 -5.8273897 -13.3184519 107.3999863
1573077155.213168 -5.7338700 -13.3191004 106.7572708
1573077155.446414 -5.6295919 -13.3219976 105.9075241
1573077155.746529 -5.5093770 -13.3191252 104.6668701
1573077155.946532 -5.4052315 -13.2990522 103.8990631
1573077156.179773 -5.3098426 -13.2972383 102.6725388
1573077156.446517 -5.1770010 -13.2708769 101.3869705
1573077156.713137 -5.0415325 -13.2445097 100.1377487
1573077156.979885 -4.9001217 -13.2162895 98.8751755
1573077157.246504 -4.7519341 -13.1648970 97.6240463
1573077157.513255 -4.6043949 -13.1227922 96.2919006
1573077157.746511 -4.4804597 -13.0864849 95.1894073
1573077158.013242 -4.3416486 -13.0395584 93.8601761
1573077158.279870 -4.2067060 -12.9946880 92.5560989
1573077158.513234 -4.0952768 -12.9564056 91.4220276
1573077158.779854 -3.9679251 -12.9024897 90.1183853
1573077159.013225 -3.8594055 -12.8599319 88.9853821
1573077159.246597 -3.7499363 -12.8057470 87.8410568
1573077159.479965 -3.6455107 -12.7586393 86.6377029
1573077159.746611 -3.5255170 -12.6923676 85.4038849
1573077159.979959 -3.4225612 -12.6390753 84.3223419
1573077160.213331 -3.3161349 -12.5790558 83.1186447
1573077160.479951 -3.2091765 -12.4996443 82.0041275
1573077160.713320 -3.1012354 -12.4572172 80.7202835
1573077160.979943 -2.9968328 -12.3848763 79.5122757
1573077161.246715 -2.8892498 -12.3173084 78.2039719
1573077161.513309 -2.7822390 -12.2447329 76.9891357
1573077161.780056 -2.6785417 -12.1688662 75.7837219
1573077162.013303 -2.5877538 -12.1035099 74.7105026
1573077162.280045 -2.4881880 -12.0295105 73.4787140
1573077162.546668 -2.3867230 -11.9485130 72.3060608
1573077162.846665 -2.2766297 -11.8560696 70.9130173
1573077163.080034 -2.1929512 -11.7774487 69.9329529
1573077163.346660 -2.1050529 -11.6929684 68.7315674
1573077163.846791 -1.9311044 -11.5288620 66.3863907
1573077164.080040 -1.8592694 -11.4367161 65.4788742
1573077164.346761 -1.7738948 -11.3509426 64.2203827
1573077164.580136 -1.6979976 -11.2677879 63.1570435
1573077164.846754 -1.6194038 -11.1723614 61.9806747
1573077165.146749 -1.5359879 -11.0677662 60.5488472
1573077165.646744 -1.4015927 -10.8886251 58.2317581
1573077165.946758 -1.3285265 -10.7762928 56.8588943
1573077166.213489 -1.2575927 -10.6737623 55.5122871
1573077166.480102 -1.1957293 -10.5693684 54.3368759
1573077166.746849 -1.1433983 -10.4617882 53.1701698
1573077167.280221 -1.0411062 -10.2497005 50.6155548
1573077167.513462 -0.9956918 -10.1605635 49.5654030
1573077167.880226 -0.9319296 -10.0183258 47.7887993
1573077168.146850 -0.8816361 -9.9061737 46.5234833
1573077168.613568 -0.7986884 -9.7223701 44.1767311
1573077169.113559 -0.7277679 -9.5248041 42.0881882
1573077169.613554 -0.6660314 -9.3295708 40.0122795
1573077170.113549 -0.6130681 -9.1282873 37.9299507
1573077170.346915 -0.5859077 -9.0364981 36.8785019
1573077170.813663 -0.5454328 -8.8402395 34.8093834
1573077171.313650 -0.4985695 -8.5918140 32.2925453
1573077171.547022 -0.4812825 -8.4715490 31.0499630
1573077171.980291 -0.4509716 -8.2304173 28.6368504
1573077172.447008 -0.4031005 -7.9731226 26.5279770
1573077172.880398 -0.3716953 -7.7487540 24.9650841
1573077173.313746 -0.3401518 -7.5270376 23.5465679
1573077173.546991 -0.3228867 -7.4139442 22.7858276
1573077174.013734 -0.2932463 -7.1810007 21.2993603
1573077174.480349 -0.2613244 -6.9392834 19.5919437
1573077174.913738 -0.2324533 -6.7117891 18.3556633
1573077175.347090 -0.2055432 -6.4911776 17.0714741
1573077175.780457 -0.1874032 -6.2685132 15.9347296
1573077176.013829 -0.1831360 -6.1512117 15.2942410
1573077176.447077 -0.1627616 -5.9482026 14.2236967
1573077176.880447 -0.1438423 -5.7428889 13.4002161
1573077177.347198 -0.1249596 -5.5271997 12.6079092
1573077177.613806 -0.1078537 -5.4106703 12.1430244
1573077177.813802 -0.0977892 -5.3279777 11.8111753
1573077178.247169 -0.0760152 -5.1535430 11.2696018
1573077178.480538 -0.0675393 -5.0538225 10.9295721
1573077178.913908 -0.0314803 -4.8654690 10.3023891
1573077179.347298 -0.0143287 -4.6720238 9.9313736
1573077179.813895 0.0018795 -4.4800296 9.3892927
1573077180.280636 0.0000148 -4.2892294 8.7099085
1573077180.547268 0.0009826 -4.1890569 8.3372507
1573077180.980643 -0.0003285 -4.0070944 7.7751536
1573077181.414000 -0.0005807 -3.8237040 7.1547332
1573077181.847363 -0.0081333 -3.6462181 6.4796143
1573077182.314001 -0.0102687 -3.4717946 6.0033522
1573077182.747348 -0.0090540 -3.3119261 5.4655814
1573077183.180743 -0.0115977 -3.1440749 5.0128584
1573077183.614098 -0.0043578 -2.9729517 4.5907435
1573077184.047333 -0.0000093 -2.7976081 4.1777368
1573077184.447451 0.0086581 -2.6310763 3.8650422
1573077184.847460 0.0124717 -2.4667110 3.7195549
1573077185.080688 0.0174317 -2.3677752 3.6971283
1573077185.314101 0.0218398 -2.2703650 3.4339802
1573077185.747452 0.0259643 -2.0899217 3.2896430
1573077186.180798 0.0244876 -1.9115345 2.9911101
1573077186.647434 0.0222353 -1.7140418 2.5900710
1573077186.880785 0.0159741 -1.6195992 2.4727912
1573077187.314152 0.0268809 -1.4385152 2.1604888
1573077187.780902 0.0259927 -1.2465570 1.7485608
1573077188.214142 0.0216714 -1.0733308 1.4285631
1573077188.647509 0.0203592 -0.8937145 1.2263710
1573077189.114252 0.0188911 -0.7046019 0.8789060
1573077189.547624 0.0205447 -0.5224996 0.6925740
1573077189.780868 0.0226068 -0.4258107 0.5289729
1573077190.247635 0.0254991 -0.2418557 0.3622744
1573077190.680988 0.0273592 -0.0717341 0.3042881
1573077191.114221 0.0298228 0.0977908 0.1153248
1573077191.647586 0.0317067 0.3096519 -0.0803672
1573847704.004784 0.0000000 0.0000000 0.0000000
