   timestamp          x        y      theta
1573600531.048304 -22.8274460 15.4684258 -121.3196487
1573600531.548294 -23.1702957 15.3208847 -123.3754044
1573600532.081676 -23.5361710 15.1477146 -125.8425598
1573600532.348399 -23.7098198 15.0547256 -126.5867081
1573600532.815016 -24.0103626 14.8962708 -127.9824448
1573600533.315001 -24.3294277 14.7112598 -130.4535828
1573600533.781740 -24.6246357 14.5127354 -132.6219177
1573600534.048359 -24.7808723 14.4009838 -134.2000580
1573600534.515100 -25.0580864 14.1744823 -136.9809570
1573600534.748344 -25.1292572 14.0569572 -136.9187469
1573600535.015088 -25.2061367 13.9390564 -136.4249268
1573600535.248474 -25.3236771 13.8290882 -136.8198395
1573600535.715073 -25.5486603 13.6360579 -136.9832764
1573600536.181810 -25.7522812 13.4587250 -137.5612640
1573600536.648427 -25.9366379 13.2810812 -138.2931976
1573600537.181789 -26.1541214 13.0988417 -138.6883240
1573600537.415182 -26.2546806 13.0152130 -139.4428711
1573600537.915151 -26.4197063 12.8515062 -139.2064362
1573600538.581883 -26.5589085 12.7184477 -139.2422180
1573600539.681859 -26.6482735 12.6295071 -139.4258423
1573600539.915233 -26.5965710 12.5866060 -139.4242859
1573600540.148599 -26.5439758 12.5904236 -140.3970642
1573600540.381860 -26.5579700 12.5754089 -140.9607391
1573600541.081953 -26.5997868 12.5293941 -142.7647400
1573600541.315203 -26.6153889 12.5078764 -141.1306458
1573600541.515213 -26.6403046 12.4949226 -139.2724609
1573600541.748589 -26.6094666 12.4875937 -136.4418335
1573600542.248551 -26.7013988 12.3982563 -135.7862549
1573600542.715292 -26.7959728 12.3012486 -134.4782562
1573600542.948700 -26.8549156 12.2249708 -137.0079346
1573600543.181907 -26.9148655 12.1512117 -136.9277191
1573600556.548997 -26.8655987 12.0887575 -139.5088196
1573600556.782373 -26.8145714 12.1337814 -139.4559937
1573600557.715721 -26.5647774 12.3318348 -137.1355591
1573600558.148965 -26.5672874 12.3691196 -139.9642029
1573600558.349089 -26.5501328 12.3876801 -139.8210449
1573600558.782349 -26.5320873 12.3949986 -137.2503510
1573600560.282446 -26.6639957 12.3848886 -141.3152161
1573600563.915893 -26.6816254 12.2510128 -144.3397217
1573600564.115870 -26.5688305 12.2771969 -145.2526245
1573600564.382587 -26.3895473 12.2511272 -144.7579346
1573600564.615835 -26.3067341 12.2073317 -145.1512451
1573600564.849204 -26.2228031 12.1547318 -145.0296021
1573600565.082592 -26.1404228 12.1160603 -144.1229401
1573600565.382568 -26.0030098 12.0471916 -143.5399628
1573600565.882611 -26.1215153 11.9260597 -144.5338593
1573600566.115934 -26.0767803 11.8574553 -143.0193176
1573600566.349319 -26.1156483 11.8225689 -143.2248077
1573600566.615918 -26.1453152 11.8112679 -144.4492645
1573600567.115907 -26.2005005 11.7257862 -146.7711487
1573600570.716086 -26.2744713 11.6002693 -150.4029236
1573600575.349497 -26.3588333 11.4443722 -151.6517334
1573600575.616240 -26.3971195 11.3767166 -152.6561890
1573600576.116230 -26.4747143 11.2041302 -155.7758179
1573600576.382872 -26.5125942 11.1150198 -158.1410980
1573600576.682868 -26.5576172 11.0238953 -161.5765228
1573600577.149596 -26.6159840 10.8397579 -167.1347656
1573600577.616204 -26.6651020 10.6725721 -172.1566315
1573600578.582934 -26.7249393 10.3335075 174.0705414
1573600579.449666 -26.7344131 10.0223866 161.3249512
1573600580.016319 -26.6975822 9.8233967 154.2337646
1573600580.449668 -26.6480522 9.6964407 147.6449890
1573600580.816393 -26.5951233 9.5879545 143.5468903
1573600581.183014 -26.5280037 9.4850788 139.5965576
1573600581.549791 -26.4378357 9.3832865 134.9756012
1573600581.916373 -26.3256493 9.2867470 132.2532501
1573600582.283115 -26.2048187 9.1912594 131.3118439
1573600582.483108 -26.1428299 9.1438618 130.7014618
1573600582.849730 -26.0333099 9.0604630 129.0888367
1573600583.216472 -25.9219093 8.9672050 129.5498352
1573600583.416499 -25.8641663 8.9226437 129.1254425
1573600583.983081 -25.6943493 8.7938309 127.5560303
1573600584.349824 -25.5725155 8.7005653 126.7085876
1573600584.716441 -25.4463558 8.6079817 126.0290756
1573600585.116437 -25.2988510 8.4963417 125.6521301
1573600585.483178 -25.1609192 8.3901968 125.5757446
1573600586.083166 -24.9274254 8.2135630 124.7576752
1573600586.649907 -24.6897621 8.0307713 125.4246521
1573600587.249896 -24.4320984 7.8239589 125.7581253
1573600588.216633 -24.0496616 7.4995818 125.8646774
1573600588.783266 -23.8184814 7.3458567 123.0055771
1573600589.183235 -23.6447258 7.2294421 122.4839020
1573600589.749975 -23.4525394 7.0924788 125.1163940
1573600590.349998 -23.2155876 6.8983107 126.5989151
1573600590.716710 -23.0629520 6.7724109 125.5534821
1573600591.116704 -22.9054928 6.6389976 124.8612976
1573600591.550065 -22.7205429 6.4924197 124.0057068
1573600591.950057 -22.5347080 6.3509369 123.0077896
1573600592.383425 -22.3183212 6.1844821 122.9312515
1573600592.583422 -22.2171249 6.1032085 123.4348373
1573600592.983431 -22.0324783 5.9609647 124.3308334
1573600593.183412 -21.9539871 5.9055824 123.5743408
1573600593.350061 -21.8829994 5.8424168 123.4885941
1573600593.750029 -21.7193241 5.7112308 124.3602905
1573600594.183393 -21.5301018 5.5581813 124.9925232
1573600594.416786 -21.6066418 5.5103559 123.5854950
1573600595.016752 -21.3406143 5.2948346 123.1127396
1573600595.650121 -21.0523643 5.0749054 121.7819824
1573600596.016862 -20.8861294 4.9492717 121.2970505
1573600596.416853 -20.7013454 4.8173342 120.6553116
1573600596.850219 -20.5089169 4.6802726 120.5842743
1573600597.250214 -20.3215942 4.5370321 121.1181870
1573600597.850203 -20.0494461 4.3296227 122.4369202
1573600598.450194 -19.7790451 4.1079984 123.3926392
1573600598.850186 -19.5950165 3.9605584 123.6185532
1573600599.450299 -19.3206253 3.7391038 124.3316193
1573600599.883670 -19.1359501 3.5855870 125.3730545
1573600600.250288 -18.9661846 3.4484606 125.9641266
1573600600.450282 -18.8691597 3.3690472 125.7422409
1573600600.683659 -18.7534180 3.2802010 124.9663544
1573600601.117037 -18.5415993 3.1184955 123.8263321
1573600601.550385 -18.3251724 2.9522557 123.6147690
1573600601.783640 -18.2081566 2.8669643 125.0893784
1573600602.217001 -18.0080757 2.7028909 126.9171753
1573600602.683793 -17.7964497 2.5261421 129.1266785
1573600603.150360 -17.6003170 2.3314791 131.9050446
1573600603.417132 -17.4862328 2.2117887 134.6918335
1573600603.883723 -17.3111725 1.9970732 138.8753357
1573600604.383712 -17.1405983 1.7595458 143.6346436
1573600604.817103 -16.9989281 1.5157084 147.9898224
1573600605.050452 -16.9243355 1.3795390 150.0795746
1573600605.517089 -16.7943649 1.1055336 153.7561340
1573600605.750438 -16.7366486 0.9667759 154.8396149
1573600606.217203 -16.6809464 0.7270269 153.5139771
1573600606.450448 -16.7002602 0.5617471 152.8281555
1573600606.650423 -16.6671352 0.4724150 152.1070862
1573600606.917167 -16.6001701 0.3473921 147.9377594
1573600607.350536 -16.5040607 0.1906428 137.6133270
1573600607.583906 -16.4482384 0.2069058 131.5628815
1573600607.817154 -16.4100838 0.1501822 125.2490768
1573600608.017155 -16.3617992 0.1040711 121.7394943
1573600608.683923 -16.2089958 -0.0110626 113.4282379
1573600609.317251 -16.0478573 -0.0961771 106.7727890
1573600610.017239 -15.8338337 -0.1603603 99.7127838
1573600610.450611 -15.6717196 -0.1817485 96.9958344
1573600610.683978 -15.5712070 -0.2360415 95.1342545
1573600610.883976 -15.4962597 -0.2475224 94.4637756
1573600611.517341 -15.2175188 -0.2714591 95.0190201
1573600612.150702 -14.9237299 -0.3121228 94.5707474
1573600612.750695 -14.6069984 -0.3613238 95.8917847
1573600613.350685 -14.2623816 -0.4305512 96.1068573
1573600626.384514 -13.5183573 -0.6284627 91.3582840
1573600626.584487 -13.4575367 -0.6396087 91.8186340
1573600627.451203 -13.2493296 -0.6659467 92.8761520
1573600627.917819 -13.1232824 -0.6852348 93.4505615
1573600628.817954 -12.8390913 -0.7271748 94.4597168
1573600629.517923 -12.6211491 -0.8406049 96.2018051
1573600629.684541 -12.5617971 -0.8537507 95.6864700
1573600630.117908 -12.4077625 -0.8878527 94.7766190
1573600630.951272 -12.1564674 -0.9420387 95.5698776
1573600631.751257 -11.9289303 -0.9875746 94.3982162
1573600632.584626 -11.6746626 -1.0330338 93.3757324
1573600633.217985 -11.4521971 -1.0725143 92.4712601
1573600633.451374 -11.3428354 -1.1195210 92.6151199
1573600633.651353 -11.2688370 -1.1302418 92.8858032
1573600634.051352 -11.1578779 -1.1401114 92.7076645
1573600634.518092 -10.9770365 -1.1768177 92.4796219
1573600635.118080 -10.7434149 -1.2182083 88.8861084
1573600635.318080 -10.6634789 -1.2237182 89.3627777
1573600635.951443 -10.3896418 -1.2732258 89.3778229
1573600636.984802 -9.9352093 -1.3272626 90.6843567
1573600637.184802 -9.8609085 -1.3440905 90.9641800
1573600638.018168 -9.5015869 -1.3897533 93.0778351
1573600638.218186 -9.4360590 -1.4053980 94.7960968
1573600662.385677 -8.2229176 -1.5842586 97.7146072
1573600665.785915 -8.0251522 -1.5854490 97.8003387
1573600667.485860 -7.6816711 -1.6050106 98.9617996
1573600668.119249 -7.5405626 -1.6272429 98.5002823
1573600668.519221 -7.4388061 -1.6418239 97.3443909
1573600670.019370 -6.9904613 -1.7109046 98.3323135
1573600670.485940 -6.9103107 -1.8092265 98.0953674
1573600671.186056 -6.6834278 -1.8689818 98.1195831
1573600672.086045 -6.3901381 -1.8982459 96.8961258
1573600672.819407 -6.1293788 -1.9483466 98.6007919
1573600673.552779 -5.8979168 -2.0048280 96.2736359
1573600711.687542 -5.7224045 -1.9792280 91.2058792
1573600755.355968 -4.9872789 -2.1514716 81.1958923
1573600755.989308 -4.9886699 -2.1447668 78.0603027
1573600757.089305 -4.9234891 -2.1677325 83.4936295
1573600757.289362 -4.8877401 -2.2385488 83.9032669
1573600757.722665 -4.8138890 -2.2605348 86.2403336
1573600758.156060 -4.7298732 -2.2755458 87.6038666
1573600758.589429 -4.5753188 -2.4074042 86.0069275
1573600758.956030 -4.4995360 -2.4273710 87.1942520
1573600759.356024 -4.4200501 -2.4478528 88.1029510
1573600759.789398 -4.3262491 -2.4659259 89.5022964
1573600760.022800 -4.2637882 -2.4895165 89.8198242
1573600760.222767 -4.2163796 -2.5000806 90.0204926
1573600760.422764 -4.1744013 -2.5070355 89.7260132
1573600760.656135 -4.1157084 -2.5148449 89.7749100
1573600760.856162 -4.0606437 -2.5253787 90.8047180
1573600761.122780 -3.9898865 -2.5374227 91.9587784
1573600761.322754 -3.9351020 -2.5460980 91.9321289
1573600762.056121 -3.7493572 -2.5606101 90.5607986
1573600762.556247 -3.5916145 -2.5658829 90.4693375
1573600763.689605 -3.2248876 -2.5677135 90.0491714
1573600764.389600 -2.9769454 -2.5710974 90.0501099
1573600765.089591 -2.7385051 -2.5715616 90.1712799
1573600765.822963 -2.4764309 -2.5667076 88.0490265
1573600766.556352 -2.2331288 -2.5577216 84.3884354
1573600768.023081 -2.0912116 -2.5514405 80.7598419
1573600770.523197 -1.8832040 -2.5476685 78.7366104
1573600773.790035 -1.6973966 -2.5026937 76.7468033
1573600774.656625 -1.5382698 -2.4665284 78.4866791
1573600775.423371 -1.3105432 -2.4477077 77.9302063
1573600775.656756 -1.2830274 -2.4033477 78.9771957
1573600776.756764 -0.9698383 -2.3463988 79.8841400
1573600777.456725 -0.7581415 -2.3246353 79.5385818
1573600778.123489 -0.6207795 -2.2796576 73.1391220
1573600778.623467 -0.3060816 -2.0222397 68.0819550
1573600779.556842 -0.2288763 -1.9616456 58.8047523
1573600780.256948 -0.1648017 -1.9449406 47.7350502
1573600781.590307 -0.0144973 -1.8026049 28.4499531
1573600782.623675 0.0700110 -1.6556487 14.6878967
1573600783.457092 0.0976996 -1.4659811 5.4040003
1573600784.090418 0.0824250 -1.2614844 -0.4153019
1573600784.757031 0.0565658 -1.0455822 -3.6099627
1573600786.190516 -0.0090007 -0.5577691 -6.8517356
1573690581.540603 0.0000000 0.0000000 0.0000000
