   timestamp          x          y         theta        diff_angle
1575832076.240111 -4.8755879 27.1836414 -76.2995300 1.3016434
1575832076.973735 -5.2846498 27.2157288 -78.0906219 1.7910919
1575832077.207198 -5.4056292 27.2207661 -78.5292358 0.4386139
1575832077.674161 -5.6427131 27.2488556 -79.0071869 0.4779510
1575832078.174322 -5.8934078 27.2878094 -79.2350311 0.2278442
1575832078.941392 -6.2735305 27.3448792 -79.5715027 0.3364716
1575832079.641644 -6.6253104 27.3931160 -79.8492661 0.2777634
1575832080.108426 -6.8559351 27.4256210 -80.0063782 0.1571121
1575832080.808821 -7.2125478 27.4756298 -80.2843018 0.2779236
1575832081.275623 -7.4477067 27.5026646 -80.5140839 0.2297821
1575832081.975890 -7.8117933 27.5494709 -80.8190231 0.3049393
1575832082.209354 -7.9310379 27.5654755 -80.9563522 0.1373291
1575832082.909642 -8.3094893 27.6093845 -81.1816559 0.2253036
1575832083.376591 -8.5537205 27.6362038 -81.3881531 0.2064972
1575832083.843371 -8.7958298 27.6621647 -81.5984039 0.2102509
1575832084.577008 -9.1881542 27.7053318 -81.8208694 0.2224655
1575832085.077347 -9.4454021 27.7306385 -81.9951630 0.1742935
1575832085.777592 -9.8143663 27.7686729 -82.2361145 0.2409515
1575832086.011058 -9.9348545 27.7761860 -82.3594360 0.1233215
1575832086.511272 -10.1983671 27.8034267 -82.4949417 0.1355057
1575832086.978056 -10.4447947 27.8256378 -82.6209488 0.1260071
1575832087.478391 -10.7096424 27.8508606 -82.7943115 0.1733627
1575832087.978560 -10.9714394 27.8739777 -83.0372620 0.2429504
1575832088.712233 -11.3654156 27.8971100 -83.3607025 0.3234406
1575832089.179021 -11.6033802 27.8963604 -83.8756409 0.5149384
1575832089.712598 -11.8840847 27.8706093 -85.1425171 1.2668762
1575832090.379603 -12.2394762 27.8206844 -86.9812164 1.8386993
1575832090.879796 -12.5051479 27.7605343 -88.6606522 1.6794357
1575832091.379990 -12.7642469 27.6714287 -90.8350906 2.1744385
1575832091.846889 -13.0070505 27.5778809 -93.0027771 2.1676865
1575832092.312200 -13.2472029 27.4669075 -95.4155350 2.4127579
1575832092.810058 -13.5038643 27.3363152 -98.0369797 2.6214447
1575832093.274880 -13.7421570 27.2040081 -100.5326614 2.4956818
1575832093.772799 -13.9862194 27.0458527 -103.3278809 2.7952194
1575832094.237697 -14.2025719 26.8829269 -106.0397034 2.7118225
1575832094.735712 -14.4240351 26.7009678 -108.8994293 2.8597260
1575832095.200446 -14.6244965 26.5112801 -111.5780106 2.6785812
1575832095.698636 -14.8481169 26.2881813 -114.7478256 3.1698151
1575832096.163473 -15.0534353 26.0484104 -117.9738312 3.2260056
1575832096.628474 -15.2596073 25.7903385 -121.3946609 3.4208298
1575832097.093374 -15.4570417 25.4996662 -125.0702286 3.6755676
1575832097.359133 -15.5655804 25.3178539 -127.2142334 2.1440048
1575832097.790825 -15.7463894 24.9961185 -130.9538574 3.7396240
1575832098.255880 -15.9049187 24.6601601 -134.7324829 3.7786255
1575832098.687726 -16.0286427 24.3573799 -137.8842468 3.1517639
1575832099.086323 -16.1124649 24.0934887 -140.7197266 2.8354797
1575832099.518213 -16.1849632 23.8325233 -143.4353485 2.7156219
1575832099.916839 -16.2329597 23.6150894 -145.7080536 2.2727051
1575832100.581389 -16.3132095 23.2577305 -149.1463013 3.4382477
1575832100.813858 -16.3257713 23.1420536 -150.3157959 1.1694946
1575832101.212533 -16.3529625 22.9410133 -152.3079071 1.9921112
1575832101.445152 -16.3610764 22.8221436 -153.4642334 1.1563263
1575832101.877129 -16.3676624 22.5962372 -155.7743378 2.3101044
1575832102.309177 -16.3812904 22.3445435 -158.1375580 2.3632202
1575832102.774330 -16.3648529 22.0722961 -160.8523254 2.7147675
1575832103.239659 -16.3448315 21.7840843 -163.6516113 2.7992859
1575832103.704851 -16.3074894 21.5134583 -166.3473206 2.6957092
1575832104.402892 -16.2403240 21.1017265 -170.1996307 3.8523102
1575832104.602281 -16.2123184 20.9886017 -171.3267517 1.1271210
1575832105.034380 -16.1518288 20.7476826 -173.6061401 2.2793884
1575832105.499675 -16.1103439 20.4889355 -175.4435272 1.8373871
1575832106.197692 -16.0875301 20.0622139 -176.9016113 1.4580841
1575832106.629870 -16.0880947 19.7992420 -177.2302551 0.3286438
1575832107.062050 -16.0906391 19.5370350 -177.4360504 0.2057953
1575832107.527544 -16.0978050 19.2517147 -177.5705719 0.1345215
1575832107.992918 -16.1033058 18.9611416 -177.6719818 0.1014099
1575832108.458470 -16.1085377 18.6682758 -177.7898407 0.1178589
1575832108.923875 -16.1202278 18.3606548 -177.8452301 0.0553894
1575832109.389422 -16.1314888 18.0447979 -177.8836212 0.0383911
1575832109.854866 -16.1418781 17.7228928 -177.8427582 0.0408630
1575832110.320480 -16.1579533 17.3689365 -177.8470612 0.0043030
1575832110.819233 -16.1679821 16.9904480 -177.8680725 0.0210114
1575832111.284734 -16.1798840 16.6576462 -177.8733978 0.0053253
1575832111.783665 -16.1912174 16.3126659 -177.9204254 0.0470276
1575832112.249217 -16.2008438 16.0057812 -177.9689331 0.0485077
1575832112.748093 -16.2073421 15.6951122 -178.1524963 0.1835632
1575832113.213725 -16.2038460 15.4074526 -178.3951874 0.2426910
1575832113.712603 -16.2007370 15.0993366 -178.6641235 0.2689362
1575832114.244798 -16.1946964 14.7699623 -178.9931030 0.3289795
1575832114.743714 -16.1881638 14.4788055 -179.2676086 0.2745056
1575832115.242635 -16.1845894 14.2020750 -179.4279327 0.1603241
1575832115.708403 -16.1809883 13.9463682 -179.6171265 0.1891937
1575832116.207358 -16.1720829 13.6490116 -179.8958130 0.2786865
1575832116.673149 -16.1631680 13.3409319 179.9213104 0.0254974
1575832117.138824 -16.1567020 13.0118351 179.7841797 0.1371307
1575832117.604645 -16.1315842 12.6519327 179.2793427 0.5048370
1575832118.103688 -16.0979061 12.2590742 178.5484009 0.7309418
1575832118.569400 -16.0557899 11.8718576 177.9842682 0.5641327
1575832119.035233 -16.0228977 11.4624367 177.6388702 0.3453979
1575832119.534313 -16.0086040 11.0363674 177.3184662 0.3204041
1575832120.033355 -15.9956160 10.6165791 177.4793549 0.1608887
1575832120.499253 -15.9690199 10.1846933 177.9698792 0.4905243
1575832120.998344 -15.9521742 9.6844912 178.2980194 0.3281403
1575832121.464140 -15.9445057 9.1867418 178.7249146 0.4268951
1575832121.930065 -15.9329891 8.6810341 178.8463287 0.1214142
1575832122.429247 -15.9123917 8.1252394 178.7953033 0.0510254
1575832122.928351 -15.8951397 7.5561728 178.6823120 0.1129913
1575832123.460853 -15.8780394 6.9691801 178.4707947 0.2115173
1575832123.959993 -15.8578148 6.4539266 178.2585754 0.2122192
1575832124.425985 -15.8361177 6.0094790 178.1023407 0.1562347
1575832124.958498 -15.8147640 5.5481625 177.9698181 0.1325226
1575832125.491029 -15.8025055 5.1310420 177.9548187 0.0149994
1575832125.956918 -15.7944021 4.7996917 178.0281219 0.0733032
1575832126.489478 -15.7921991 4.4429770 178.2063751 0.1782532
1575832127.022061 -15.7862816 4.1030331 178.4563599 0.2499847
1575832127.521323 -15.7852297 3.8155518 178.6598663 0.2035065
1575832128.020556 -15.7868881 3.5500846 178.8593750 0.1995087
1575832128.553162 -15.7935905 3.2544312 179.0699615 0.2105865
1575832129.052440 -15.7977638 2.9725413 179.3623505 0.2923889
1575832129.585069 -15.8099012 2.6633658 179.6983032 0.3359528
1575832130.117725 -15.8220320 2.3450818 -179.9903107 0.2920074
1575832130.617046 -15.8291798 2.0333169 -179.8123932 0.1779175
1575832131.116493 -15.8236036 1.7119164 -179.9575500 0.1451569
1575832131.615810 -15.8158226 1.3609880 179.8179169 0.1396332
1575832132.148483 -15.8075924 0.9479815 179.5577240 0.2601929
1575832132.681168 -15.7957153 0.5228203 179.2927399 0.2649841
1575832133.213753 -15.7815952 0.1260110 179.0115662 0.2811737
1575832133.746451 -15.7663784 -0.2625503 178.7746582 0.2369080
1575832134.279173 -15.7518549 -0.6472403 178.5953979 0.1792603
1575832134.811901 -15.7387352 -1.0436614 178.4918518 0.1035461
1575832135.344638 -15.7258167 -1.4451621 178.4694519 0.0223999
1575832135.877382 -15.7193823 -1.8554626 178.5282745 0.0588226
1575832136.410140 -15.7166557 -2.2795937 178.6478119 0.1195374
1575832136.942778 -15.7161827 -2.7101021 178.8009338 0.1531219
1575832137.442344 -15.7118692 -3.1201882 178.9270935 0.1261597
1575832137.742009 -15.7091627 -3.3644671 179.0062256 0.0791321
1575832138.308010 -15.7020674 -3.8367100 179.0387726 0.0325470
1575832138.807594 -15.6913633 -4.2369552 178.9075317 0.1312408
1575832139.307074 -15.6349802 -4.6392345 178.0599060 0.8476257
1575832139.839872 -15.5267334 -5.0477228 175.9481201 2.1117859
1575832140.339352 -15.3963223 -5.4339910 173.7507935 2.1973267
1575832140.872220 -15.2127466 -5.8263912 170.6192627 3.1315308
1575832141.405024 -15.0028152 -6.2031813 167.1764069 3.4428558
1575832141.638074 -14.9023094 -6.3552556 165.6559906 1.5204163
1575832142.170890 -14.6543474 -6.6701169 161.8401947 3.8157959
1575832142.670403 -14.4013214 -6.9540076 157.9739990 3.8661957
1575832143.203288 -14.0778694 -7.2535491 153.7838287 4.1901703
1575832143.469763 -13.9139938 -7.4012799 151.6912689 2.0925598
1575832143.969311 -13.5992317 -7.6485572 147.6854095 4.0058594
1575832144.202470 -13.4605665 -7.7490959 146.1557465 1.5296631
1575832144.535389 -13.2583637 -7.8757892 143.9192352 2.2365112
1575832145.035056 -12.9611435 -8.0425911 140.5654755 3.3537598
1575832145.334811 -12.7820139 -8.1296940 138.5341339 2.0313416
1575832145.900908 -12.4559212 -8.2696657 134.9266510 3.6074829
1575832146.134076 -12.3308220 -8.3188181 133.5960846 1.3305664
1575832146.700357 -12.0169115 -8.4320507 130.3370819 3.2590027
1575832147.233126 -11.6973648 -8.5333071 127.0843964 3.2526855
1575832147.766047 -11.3899317 -8.6103058 124.1287079 2.9556885
1575832148.332323 -11.0694199 -8.6660509 121.1038361 3.0248718
1575832148.865283 -10.7713261 -8.7059622 118.2532654 2.8505707
1575832149.398206 -10.4666138 -8.7314100 115.3731689 2.8800964
1575832149.931041 -10.1436300 -8.7434025 112.2630157 3.1101532
1575832150.430758 -9.8163757 -8.7348604 108.9963150 3.2667007
1575832150.930382 -9.4801607 -8.7096605 105.7115021 3.2848129
1575832151.196787 -9.2975197 -8.6915054 104.0841217 1.6273804
1575832151.729753 -8.9263325 -8.6731768 101.5293961 2.5547256
1575832152.229380 -8.5908623 -8.6491489 99.3940735 2.1353226
1575832152.695781 -8.2780228 -8.6187239 97.3650513 2.0290222
1575832152.995565 -8.0791101 -8.5919533 96.0671997 1.2978516
1575832153.461994 -7.7682395 -8.5544519 94.3093567 1.7578430
1575832153.994838 -7.4296131 -8.5052357 92.3426895 1.9666672
1575832154.494633 -7.1256280 -8.4488754 90.7534561 1.5892334
1575832154.960904 -6.8599076 -8.4073114 89.5621414 1.1913147
1575832155.727143 -6.4488549 -8.3650646 88.5214310 1.0407104
1575832156.226786 -6.1881657 -8.3428326 88.1615295 0.3599014
1575832156.993048 -5.7778234 -8.3345795 88.0965500 0.0649796
1575832157.492738 -5.5033255 -8.3361473 88.2382202 0.1416702
1575832158.258865 -5.0663018 -8.3396435 88.5627136 0.3244934
1575832159.025090 -4.6330113 -8.3481750 88.9864502 0.4237366
1575832159.724655 -4.2339053 -8.3579645 89.2369156 0.2504654
1575832160.257707 -3.9360366 -8.3528185 89.0985413 0.1383743
1575832161.023992 -3.5074370 -8.3287001 88.5789185 0.5196228
1575832161.523739 -3.2278421 -8.3081150 88.1824188 0.3964996
1575832162.289998 -2.7998645 -8.2765293 87.5484085 0.6340103
1575832162.756355 -2.5502546 -8.2365646 86.8120041 0.7364044
1575832163.222840 -2.3022690 -8.1760912 85.6579819 1.1540222
1575832163.755789 -2.0341737 -8.0743523 83.7251663 1.9328156
1575832164.288867 -1.7713712 -7.9557052 81.6190872 2.1060791
1575832164.821956 -1.5107039 -7.8313723 79.3656235 2.2534637
1575832165.288450 -1.2994741 -7.7047882 77.1101379 2.2554855
1575832165.788186 -1.0736953 -7.5618734 74.7136993 2.3964386
1575832166.321276 -0.8535249 -7.3923163 72.0526123 2.6610870
1575832166.854373 -0.6515458 -7.2230482 69.5130844 2.5395279
1575832167.354116 -0.4739151 -7.0536361 67.1538010 2.3592834
1575832167.887219 -0.2917216 -6.8639145 64.4435959 2.7102051
1575832168.420346 -0.1168797 -6.6639309 61.7708588 2.6727371
1575832168.920078 0.0382342 -6.4734831 59.2055931 2.5652657
1575832169.453194 0.1833518 -6.2578654 56.3661461 2.8394470
1575832169.952966 0.3073888 -6.0462666 53.5607147 2.8054314
1575832170.452721 0.4019978 -5.8223109 50.4832573 3.0774574
1575832170.952473 0.4804504 -5.5891304 47.2806511 3.2026062
1575832171.419008 0.5363586 -5.3625774 44.1481552 3.1324959
1575832171.918773 0.5891030 -5.1160040 40.7617569 3.3863983
1575832172.385189 0.6263819 -4.8791485 37.7639580 2.9977989
1575832172.851726 0.6517524 -4.6508846 34.7746658 2.9892921
1575832173.284911 0.6598077 -4.4358273 31.8993397 2.8753262
1575832173.784686 0.6543092 -4.1815810 28.3786335 3.5207062
1575832174.251235 0.6410923 -3.9458985 25.5009022 2.8777313
1575832174.717652 0.6317564 -3.7056348 22.7995758 2.7013264
1575832175.184201 0.6102588 -3.4664824 20.1777649 2.6218109
1575832175.650625 0.5807643 -3.2263200 17.3757706 2.8019943
1575832176.150418 0.5323769 -2.9690804 14.3811884 2.9945822
1575832176.850270 0.4487359 -2.6077063 10.2574549 4.1237335
1575832177.283325 0.3809881 -2.4008281 7.9217644 2.3356905
1575832177.783247 0.2958681 -2.1685102 5.1310382 2.7907262
1575832178.482966 0.2025165 -1.8402656 2.2005117 2.9305265
1575832178.982768 0.1556418 -1.6080071 0.7744535 1.4260583
1575832179.482575 0.1401503 -1.3754785 0.1924314 0.5820221
1575832180.049124 0.1397351 -1.1209352 0.1444302 0.0480012
1575832180.782197 0.1397326 -0.7892388 0.1595424 0.0151122
1575832182.581563 0.1415463 0.0720434 0.3125852 0.1530428
1575843977.368887 0.0000000 0.0000000 0.0000000 0.3125852
